695.0	1065.0
671.0	1090.0
648.0	1117.0
626.0	1147.0
605.0	1180.0
584.0	1216.0
566.0	1255.0
550.0	1297.0
536.0	1342.0
525.0	1390.0
519.0	1440.0
514.0	1493.0
515.0	1548.0
521.0	1605.0
531.0	1663.0
547.0	1722.0
568.0	1782.0
596.0	1841.0
629.0	1899.0
668.0	1954.0
714.0	2007.0
766.0	2056.0
824.0	2102.0
887.0	2141.0
955.0	2173.0
1027.0	2199.0
1103.0	2216.0
1180.0	2225.0
1259.0	2225.0
1338.0	2215.0
1414.0	2197.0
1489.0	2170.0
1559.0	2135.0
1625.0	2094.0
1685.0	2047.0
1740.0	1994.0
1789.0	1937.0
1832.0	1879.0
1869.0	1816.0
1899.0	1753.0
1924.0	1689.0
1944.0	1626.0
1959.0	1564.0
1969.0	1502.0
1976.0	1443.0
1979.0	1385.0
1980.0	1330.0
1979.0	1275.0
1975.0	1224.0
1970.0	1173.0
1964.0	1125.0
1956.0	1078.0
1949.0	1033.0
1941.0	989.0
1933.0	946.0
1925.0	904.0
1916.0	864.0
1908.0	823.0
1900.0	784.0
1892.0	745.0
1883.0	708.0
1875.0	671.0
1868.0	634.0
1860.0	599.0
1852.0	564.0
1845.0	531.0
1837.0	500.0
1829.0	470.0
1821.0	442.0
1813.0	415.0
1803.0	392.0
1794.0	370.0
1783.0	352.0
1772.0	336.0
1760.0	323.0
1746.0	312.0
1730.0	305.0
1713.0	299.0
1695.0	297.0
1675.0	297.0
1653.0	298.0
1629.0	301.0
1606.0	305.0
1581.0	310.0
1554.0	316.0
1527.0	323.0
1499.0	331.0
1471.0	339.0
1442.0	348.0
1413.0	356.0
1383.0	365.0
1354.0	374.0
1325.0	384.0
1295.0	393.0
1266.0	403.0
1236.0	412.0
1207.0	422.0
1177.0	432.0
1148.0	442.0
1118.0	452.0
1088.0	462.0
1058.0	473.0
1029.0	483.0
999.0	494.0
970.0	505.0
939.0	518.0
909.0	530.0
879.0	543.0
848.0	557.0
817.0	571.0
786.0	587.0
755.0	603.0
723.0	622.0
692.0	641.0
661.0	661.0
629.0	683.0
599.0	706.0
567.0	732.0
537.0	759.0
507.0	788.0
477.0	820.0
449.0	853.0
422.0	888.0
395.0	925.0
371.0	965.0
347.0	1008.0
327.0	1051.0
308.0	1097.0
292.0	1146.0
278.0	1196.0
267.0	1247.0
260.0	1301.0
256.0	1355.0
256.0	1411.0
260.0	1468.0
268.0	1525.0
280.0	1583.0
297.0	1640.0
318.0	1696.0
344.0	1751.0
373.0	1804.0
409.0	1856.0
447.0	1905.0
491.0	1951.0
537.0	1994.0
588.0	2032.0
642.0	2068.0
698.0	2098.0
756.0	2123.0
816.0	2145.0
877.0	2161.0
939.0	2172.0
1002.0	2179.0
1064.0	2181.0
1125.0	2180.0
1186.0	2173.0
1245.0	2164.0
1303.0	2150.0
1359.0	2134.0
1413.0	2114.0
1465.0	2092.0
1514.0	2069.0
1563.0	2042.0
1609.0	2014.0
1652.0	1985.0
1694.0	1954.0
1734.0	1923.0
1772.0	1893.0
1808.0	1859.0
1842.0	1826.0
1874.0	1792.0
1907.0	1760.0
1937.0	1726.0
1965.0	1692.0
1992.0	1658.0
2019.0	1625.0
2044.0	1591.0
2067.0	1558.0
2090.0	1526.0
2111.0	1492.0
2131.0	1460.0
2150.0	1429.0
2166.0	1395.0
2181.0	1363.0
2194.0	1331.0
2205.0	1300.0
2214.0	1269.0
2220.0	1238.0
2225.0	1207.0
2226.0	1176.0
2225.0	1145.0
2221.0	1115.0
2216.0	1085.0
2209.0	1054.0
2199.0	1024.0
2185.0	992.0
2171.0	961.0
2155.0	931.0
2137.0	900.0
2118.0	869.0
2096.0	837.0
2073.0	805.0
2050.0	774.0
2024.0	741.0
1998.0	710.0
1970.0	679.0
1942.0	648.0
1912.0	615.0
1880.0	583.0
1847.0	551.0
1814.0	521.0
1779.0	490.0
1741.0	459.0
1703.0	430.0
1663.0	401.0
1621.0	372.0
1577.0	346.0
1532.0	321.0
1483.0	297.0
1434.0	276.0
1383.0	255.0
1329.0	239.0
1275.0	224.0
1218.0	213.0
1161.0	205.0
1102.0	200.0
1042.0	200.0
982.0	203.0
923.0	210.0
863.0	223.0
804.0	239.0
746.0	259.0
689.0	285.0
635.0	314.0
583.0	347.0
533.0	384.0
487.0	423.0
444.0	468.0
406.0	515.0
370.0	565.0
339.0	615.0
312.0	668.0
289.0	722.0
271.0	777.0
257.0	833.0
246.0	888.0
240.0	944.0
237.0	999.0
238.0	1052.0
242.0	1105.0
250.0	1157.0
261.0	1207.0
273.0	1256.0
289.0	1303.0
307.0	1348.0
327.0	1391.0
349.0	1432.0
372.0	1472.0
398.0	1509.0
424.0	1544.0
451.0	1577.0
478.0	1609.0
508.0	1639.0
537.0	1667.0
567.0	1693.0
598.0	1717.0
628.0	1741.0
658.0	1763.0
689.0	1784.0
720.0	1803.0
751.0	1821.0
781.0	1839.0
812.0	1855.0
842.0	1871.0
872.0	1886.0
902.0	1900.0
933.0	1914.0
963.0	1926.0
992.0	1939.0
1022.0	1952.0
1052.0	1964.0
1081.0	1975.0
1111.0	1986.0
1140.0	1997.0
1170.0	2008.0
1199.0	2019.0
1229.0	2029.0
1258.0	2039.0
1287.0	2049.0
1316.0	2058.0
1345.0	2067.0
1373.0	2076.0
1402.0	2084.0
1430.0	2091.0
1458.0	2099.0
1484.0	2104.0
1511.0	2110.0
1536.0	2114.0
1561.0	2118.0
1585.0	2119.0
1608.0	2119.0
1630.0	2117.0
1650.0	2112.0
1670.0	2106.0
1688.0	2098.0
1705.0	2087.0
1721.0	2074.0
1736.0	2058.0
1751.0	2039.0
1765.0	2018.0
1778.0	1995.0
1791.0	1970.0
1803.0	1944.0
1816.0	1915.0
1828.0	1885.0
1841.0	1852.0
1853.0	1819.0
1865.0	1785.0
1878.0	1750.0
1890.0	1713.0
1903.0	1676.0
1915.0	1638.0
1928.0	1598.0
1941.0	1558.0
1953.0	1517.0
1964.0	1475.0
1977.0	1431.0
1989.0	1386.0
1999.0	1339.0
2009.0	1291.0
2018.0	1242.0
2025.0	1190.0
2032.0	1136.0
2035.0	1080.0
2036.0	1023.0
2034.0	963.0
2028.0	903.0
2019.0	840.0
2005.0	777.0
1986.0	713.0
1963.0	649.0
1934.0	586.0
1899.0	524.0
1859.0	465.0
1812.0	408.0
1760.0	356.0
1703.0	308.0
1641.0	265.0
1575.0	228.0
1505.0	200.0
1432.0	178.0
1358.0	163.0
1283.0	158.0
1209.0	160.0
1136.0	169.0
1066.0	185.0
998.0	207.0
934.0	237.0
874.0	270.0
819.0	308.0
769.0	351.0
723.0	396.0
682.0	442.0
646.0	492.0
615.0	542.0
589.0	594.0
566.0	644.0
549.0	696.0
534.0	745.0
524.0	795.0
517.0	844.0
513.0	890.0
513.0	936.0
514.0	980.0
518.0	1023.0
524.0	1063.0
533.0	1101.0
542.0	1138.0
552.0	1173.0
566.0	1206.0
578.0	1238.0
593.0	1267.0
608.0	1295.0
623.0	1322.0
639.0	1347.0
654.0	1372.0
671.0	1395.0
687.0	1417.0
704.0	1438.0
721.0	1458.0
737.0	1477.0
754.0	1496.0
771.0	1513.0
788.0	1531.0
804.0	1548.0
822.0	1564.0
839.0	1580.0
856.0	1596.0
873.0	1612.0
890.0	1629.0
907.0	1643.0
925.0	1659.0
943.0	1674.0
960.0	1690.0
979.0	1705.0
997.0	1722.0
1016.0	1737.0
1035.0	1753.0
1055.0	1769.0
1074.0	1785.0
1095.0	1801.0
1115.0	1818.0
1136.0	1834.0
1158.0	1851.0
1180.0	1868.0
1201.0	1885.0
1224.0	1902.0
1247.0	1919.0
1270.0	1937.0
1293.0	1954.0
1316.0	1970.0
1340.0	1988.0
1363.0	2004.0
1386.0	2021.0
1409.0	2037.0
1431.0	2053.0
1453.0	2068.0
1474.0	2082.0
1494.0	2095.0
1514.0	2108.0
1532.0	2118.0
1549.0	2128.0
1565.0	2134.0
1579.0	2138.0
1592.0	2140.0
1603.0	2139.0
1614.0	2134.0
1623.0	2127.0
1631.0	2116.0
1639.0	2102.0
1646.0	2085.0
1653.0	2065.0
1660.0	2042.0
1667.0	2017.0
1674.0	1990.0
1680.0	1962.0
1689.0	1931.0
1696.0	1901.0
1705.0	1868.0
1713.0	1837.0
1722.0	1802.0
1731.0	1769.0
1741.0	1734.0
1751.0	1699.0
1762.0	1665.0
1773.0	1630.0
1784.0	1595.0
1795.0	1560.0
1807.0	1524.0
1819.0	1488.0
1832.0	1451.0
1844.0	1414.0
1857.0	1375.0
1869.0	1335.0
1881.0	1294.0
1893.0	1251.0
1905.0	1206.0
1914.0	1160.0
1923.0	1110.0
1930.0	1058.0
1935.0	1005.0
1936.0	949.0
1935.0	890.0
1930.0	832.0
1920.0	769.0
1905.0	706.0
1885.0	643.0
1859.0	580.0
1828.0	518.0
1789.0	457.0
1745.0	399.0
1695.0	346.0
1638.0	296.0
1576.0	252.0
1508.0	216.0
1437.0	186.0
1363.0	165.0
1287.0	153.0
1210.0	150.0
1133.0	157.0
1059.0	171.0
988.0	194.0
921.0	224.0
858.0	262.0
800.0	304.0
749.0	352.0
703.0	403.0
664.0	458.0
631.0	514.0
604.0	573.0
583.0	630.0
567.0	688.0
558.0	746.0
554.0	802.0
554.0	856.0
560.0	908.0
569.0	958.0
581.0	1004.0
598.0	1047.0
616.0	1087.0
637.0	1124.0
660.0	1157.0
685.0	1186.0
711.0	1212.0
738.0	1234.0
765.0	1252.0
792.0	1268.0
819.0	1280.0
846.0	1289.0
871.0	1295.0
896.0	1298.0
919.0	1299.0
941.0	1298.0
961.0	1294.0
980.0	1289.0
997.0	1281.0
1011.0	1272.0
1024.0	1262.0
1034.0	1252.0
1042.0	1238.0
1048.0	1226.0
1051.0	1213.0
1052.0	1200.0
1051.0	1187.0
1047.0	1175.0
1041.0	1163.0
1033.0	1152.0
1023.0	1142.0
1011.0	1133.0
996.0	1126.0
980.0	1120.0
963.0	1117.0
942.0	1114.0
921.0	1115.0
899.0	1118.0
876.0	1123.0
852.0	1132.0
828.0	1143.0
803.0	1158.0
778.0	1175.0
754.0	1197.0
731.0	1221.0
708.0	1249.0
687.0	1280.0
668.0	1315.0
651.0	1353.0
637.0	1394.0
626.0	1439.0
619.0	1486.0
616.0	1536.0
617.0	1588.0
623.0	1642.0
634.0	1697.0
650.0	1753.0
672.0	1809.0
700.0	1864.0
734.0	1919.0
774.0	1971.0
821.0	2020.0
873.0	2067.0
932.0	2108.0
995.0	2143.0
1063.0	2172.0
1136.0	2194.0
1211.0	2208.0
1288.0	2212.0
1366.0	2208.0
1443.0	2194.0
1518.0	2172.0
1590.0	2140.0
1657.0	2101.0
1720.0	2052.0
1776.0	2000.0
1826.0	1942.0
1869.0	1880.0
1905.0	1815.0
1933.0	1749.0
1955.0	1680.0
1971.0	1613.0
1982.0	1548.0
1986.0	1481.0
1987.0	1419.0
1982.0	1358.0
1975.0	1300.0
1964.0	1244.0
1952.0	1192.0
1936.0	1141.0
1920.0	1094.0
1902.0	1048.0
1884.0	1006.0
1867.0	965.0
1847.0	926.0
1829.0	888.0
1810.0	852.0
1792.0	817.0
1775.0	782.0
1757.0	748.0
1740.0	715.0
1723.0	682.0
1707.0	649.0
1691.0	617.0
1675.0	586.0
1660.0	553.0
1645.0	522.0
1630.0	491.0
1616.0	461.0
1603.0	430.0
1589.0	401.0
1577.0	373.0
1564.0	346.0
1553.0	319.0
1542.0	295.0
1530.0	273.0
1520.0	252.0
1510.0	234.0
1499.0	218.0
1489.0	205.0
1479.0	195.0
1468.0	189.0
1458.0	184.0
1447.0	183.0
1434.0	184.0
1421.0	189.0
1407.0	196.0
1393.0	204.0
1377.0	215.0
1361.0	228.0
1344.0	241.0
1327.0	255.0
1308.0	272.0
1291.0	289.0
1272.0	306.0
1251.0	323.0
1232.0	341.0
1213.0	360.0
1193.0	378.0
1174.0	397.0
1155.0	416.0
1137.0	434.0
1117.0	453.0
1098.0	472.0
1080.0	491.0
1062.0	509.0
1044.0	528.0
1027.0	546.0
1009.0	564.0
992.0	582.0
976.0	600.0
961.0	618.0
945.0	636.0
929.0	653.0
914.0	671.0
898.0	688.0
884.0	705.0
870.0	722.0
855.0	740.0
842.0	757.0
827.0	775.0
813.0	792.0
799.0	810.0
786.0	828.0
772.0	845.0
758.0	864.0
746.0	882.0
732.0	901.0
719.0	921.0
706.0	941.0
693.0	961.0
680.0	982.0
668.0	1004.0
656.0	1026.0
643.0	1050.0
632.0	1074.0
621.0	1099.0
610.0	1125.0
600.0	1153.0
590.0	1182.0
581.0	1212.0
574.0	1243.0
567.0	1275.0
561.0	1309.0
557.0	1344.0
554.0	1381.0
554.0	1420.0
555.0	1458.0
558.0	1500.0
564.0	1542.0
572.0	1585.0
583.0	1629.0
597.0	1674.0
615.0	1720.0
636.0	1766.0
661.0	1812.0
689.0	1857.0
722.0	1902.0
759.0	1946.0
801.0	1988.0
846.0	2027.0
897.0	2065.0
951.0	2099.0
1010.0	2128.0
1071.0	2153.0
1137.0	2173.0
1205.0	2187.0
1276.0	2195.0
1347.0	2196.0
1419.0	2190.0
1491.0	2177.0
1563.0	2155.0
1631.0	2127.0
1697.0	2092.0
1759.0	2050.0
1816.0	2002.0
1869.0	1949.0
1915.0	1892.0
1955.0	1832.0
1990.0	1769.0
2019.0	1705.0
2042.0	1639.0
2059.0	1573.0
2071.0	1507.0
2079.0	1443.0
2081.0	1379.0
2081.0	1318.0
2076.0	1258.0
2069.0	1200.0
2059.0	1145.0
2047.0	1091.0
2033.0	1040.0
2017.0	991.0
2001.0	944.0
1985.0	898.0
1966.0	855.0
1949.0	813.0
1931.0	772.0
1912.0	733.0
1893.0	695.0
1874.0	659.0
1856.0	623.0
1838.0	588.0
1819.0	555.0
1802.0	522.0
1784.0	491.0
1765.0	461.0
1748.0	431.0
1730.0	403.0
1712.0	377.0
1695.0	352.0
1678.0	328.0
1660.0	307.0
1643.0	286.0
1625.0	268.0
1608.0	252.0
1590.0	237.0
1572.0	226.0
1554.0	216.0
1535.0	208.0
1514.0	203.0
1495.0	200.0
1474.0	198.0
1453.0	198.0
1431.0	200.0
1409.0	203.0
1387.0	208.0
1363.0	214.0
1339.0	221.0
1315.0	229.0
1291.0	237.0
1266.0	246.0
1241.0	257.0
1216.0	267.0
1191.0	278.0
1166.0	289.0
1140.0	301.0
1115.0	313.0
1090.0	326.0
1064.0	339.0
1039.0	352.0
1014.0	365.0
989.0	379.0
963.0	393.0
938.0	407.0
913.0	422.0
888.0	437.0
863.0	452.0
838.0	467.0
813.0	483.0
788.0	500.0
764.0	517.0
739.0	535.0
714.0	553.0
690.0	572.0
665.0	591.0
640.0	612.0
616.0	634.0
593.0	655.0
568.0	679.0
545.0	703.0
522.0	728.0
500.0	754.0
478.0	780.0
456.0	809.0
435.0	839.0
415.0	869.0
395.0	902.0
377.0	935.0
359.0	970.0
343.0	1005.0
328.0	1042.0
314.0	1081.0
302.0	1120.0
292.0	1161.0
283.0	1203.0
276.0	1247.0
272.0	1290.0
270.0	1335.0
269.0	1381.0
272.0	1427.0
277.0	1475.0
284.0	1522.0
295.0	1570.0
309.0	1618.0
324.0	1664.0
344.0	1712.0
367.0	1759.0
392.0	1804.0
421.0	1849.0
452.0	1891.0
487.0	1933.0
525.0	1972.0
566.0	2009.0
609.0	2044.0
655.0	2076.0
703.0	2104.0
754.0	2130.0
806.0	2153.0
859.0	2171.0
914.0	2187.0
970.0	2198.0
1026.0	2206.0
1083.0	2211.0
1140.0	2211.0
1196.0	2209.0
1252.0	2203.0
1307.0	2193.0
1361.0	2181.0
1414.0	2166.0
1465.0	2148.0
1515.0	2128.0
1564.0	2104.0
1610.0	2079.0
1655.0	2053.0
1699.0	2024.0
1740.0	1994.0
1780.0	1964.0
1818.0	1931.0
1854.0	1898.0
1888.0	1864.0
1921.0	1830.0
1952.0	1794.0
1981.0	1758.0
2008.0	1722.0
2034.0	1686.0
2058.0	1649.0
2081.0	1612.0
2103.0	1576.0
2122.0	1538.0
2140.0	1501.0
2156.0	1465.0
2171.0	1427.0
2185.0	1391.0
2196.0	1354.0
2205.0	1317.0
2213.0	1281.0
2219.0	1245.0
2223.0	1209.0
2225.0	1173.0
2225.0	1137.0
2224.0	1102.0
2220.0	1067.0
2214.0	1032.0
2206.0	997.0
2196.0	961.0
2184.0	927.0
2170.0	892.0
2155.0	858.0
2138.0	824.0
2120.0	791.0
2100.0	757.0
2078.0	724.0
2055.0	691.0
2030.0	659.0
2005.0	627.0
1977.0	595.0
1948.0	563.0
1918.0	532.0
1887.0	502.0
1853.0	472.0
1819.0	443.0
1783.0	415.0
1745.0	388.0
1707.0	361.0
1667.0	336.0
1626.0	312.0
1582.0	290.0
1537.0	269.0
1492.0	249.0
1445.0	232.0
1396.0	217.0
1346.0	204.0
1296.0	193.0
1245.0	185.0
1192.0	179.0
1140.0	176.0
1087.0	176.0
1034.0	179.0
981.0	185.0
928.0	194.0
876.0	206.0
824.0	222.0
774.0	240.0
724.0	262.0
677.0	286.0
631.0	312.0
587.0	342.0
545.0	374.0
506.0	409.0
469.0	444.0
434.0	484.0
402.0	524.0
373.0	566.0
346.0	608.0
323.0	652.0
302.0	697.0
284.0	742.0
269.0	788.0
257.0	835.0
246.0	880.0
240.0	927.0
235.0	972.0
232.0	1017.0
232.0	1062.0
234.0	1106.0
238.0	1149.0
244.0	1192.0
253.0	1233.0
263.0	1274.0
274.0	1314.0
288.0	1353.0
302.0	1390.0
318.0	1427.0
335.0	1462.0
353.0	1495.0
373.0	1528.0
393.0	1560.0
414.0	1590.0
436.0	1620.0
457.0	1648.0
480.0	1675.0
504.0	1702.0
527.0	1727.0
552.0	1751.0
577.0	1773.0
601.0	1797.0
627.0	1817.0
652.0	1838.0
678.0	1858.0
703.0	1878.0
730.0	1895.0
756.0	1913.0
782.0	1930.0
808.0	1946.0
834.0	1962.0
860.0	1978.0
887.0	1992.0
914.0	2006.0
940.0	2020.0
967.0	2033.0
993.0	2047.0
1020.0	2059.0
1046.0	2072.0
1072.0	2084.0
1099.0	2095.0
1126.0	2105.0
1153.0	2115.0
1180.0	2125.0
1206.0	2134.0
1233.0	2143.0
1259.0	2150.0
1285.0	2157.0
1311.0	2164.0
1337.0	2169.0
1362.0	2174.0
1387.0	2178.0
1412.0	2179.0
1437.0	2180.0
1460.0	2180.0
1484.0	2177.0
1507.0	2173.0
1529.0	2168.0
1551.0	2161.0
1572.0	2152.0
1594.0	2141.0
1614.0	2128.0
1635.0	2112.0
1655.0	2096.0
1675.0	2077.0
1695.0	2057.0
1714.0	2035.0
1734.0	2011.0
1753.0	1986.0
1773.0	1959.0
1792.0	1932.0
1811.0	1902.0
1830.0	1872.0
1850.0	1840.0
1869.0	1807.0
1888.0	1774.0
1908.0	1738.0
1927.0	1701.0
1946.0	1663.0
1965.0	1624.0
1983.0	1584.0
2002.0	1541.0
2019.0	1498.0
2036.0	1453.0
2051.0	1405.0
2066.0	1356.0
2079.0	1306.0
2091.0	1253.0
2100.0	1198.0
2107.0	1143.0
2111.0	1084.0
2112.0	1024.0
2109.0	963.0
2102.0	901.0
2091.0	837.0
2075.0	774.0
2054.0	711.0
2029.0	649.0
1998.0	588.0
1963.0	530.0
1921.0	473.0
1875.0	420.0
1824.0	372.0
1768.0	328.0
1709.0	289.0
1647.0	256.0
1583.0	229.0
1516.0	208.0
1449.0	193.0
1381.0	185.0
1314.0	182.0
1247.0	185.0
1183.0	193.0
1120.0	207.0
1060.0	225.0
1003.0	247.0
948.0	272.0
897.0	301.0
850.0	332.0
806.0	366.0
764.0	401.0
727.0	438.0
693.0	476.0
662.0	515.0
634.0	554.0
610.0	594.0
588.0	634.0
568.0	673.0
552.0	712.0
537.0	750.0
525.0	789.0
514.0	826.0
505.0	863.0
498.0	899.0
493.0	934.0
489.0	969.0
486.0	1002.0
485.0	1035.0
484.0	1068.0
485.0	1099.0
486.0	1130.0
489.0	1159.0
491.0	1189.0
494.0	1217.0
498.0	1245.0
503.0	1273.0
508.0	1300.0
513.0	1326.0
518.0	1352.0
525.0	1378.0
532.0	1402.0
538.0	1427.0
546.0	1451.0
553.0	1475.0
560.0	1499.0
568.0	1523.0
576.0	1546.0
585.0	1569.0
594.0	1591.0
603.0	1614.0
612.0	1636.0
621.0	1659.0
631.0	1681.0
641.0	1703.0
651.0	1725.0
661.0	1747.0
672.0	1768.0
683.0	1790.0
693.0	1812.0
705.0	1833.0
716.0	1853.0
728.0	1875.0
740.0	1895.0
752.0	1916.0
764.0	1936.0
777.0	1956.0
789.0	1977.0
802.0	1996.0
815.0	2015.0
828.0	2034.0
842.0	2052.0
855.0	2070.0
869.0	2087.0
883.0	2104.0
896.0	2120.0
911.0	2135.0
925.0	2149.0
940.0	2162.0
955.0	2174.0
969.0	2185.0
985.0	2194.0
1000.0	2202.0
1017.0	2208.0
1032.0	2213.0
1049.0	2217.0
1067.0	2218.0
1084.0	2218.0
1102.0	2216.0
1121.0	2212.0
1141.0	2207.0
1161.0	2201.0
1182.0	2192.0
1204.0	2182.0
1226.0	2171.0
1249.0	2159.0
1273.0	2146.0
1298.0	2131.0
1322.0	2116.0
1348.0	2099.0
1375.0	2082.0
1402.0	2064.0
1429.0	2045.0
1458.0	2025.0
1487.0	2005.0
1516.0	1984.0
1546.0	1962.0
1576.0	1940.0
1607.0	1917.0
1639.0	1892.0
1672.0	1867.0
1704.0	1840.0
1738.0	1812.0
1771.0	1782.0
1804.0	1751.0
1839.0	1717.0
1873.0	1681.0
1907.0	1644.0
1940.0	1603.0
1972.0	1560.0
2004.0	1513.0
2033.0	1463.0
2061.0	1411.0
2086.0	1354.0
2109.0	1296.0
2127.0	1234.0
2142.0	1169.0
2151.0	1102.0
2156.0	1033.0
2154.0	962.0
2146.0	890.0
2132.0	819.0
2111.0	749.0
2083.0	680.0
2049.0	614.0
2007.0	551.0
1959.0	494.0
1907.0	441.0
1849.0	394.0
1789.0	353.0
1724.0	319.0
1657.0	292.0
1590.0	271.0
1522.0	257.0
1454.0	249.0
1388.0	247.0
1323.0	250.0
1260.0	258.0
1199.0	271.0
1142.0	288.0
1087.0	309.0
1036.0	331.0
987.0	357.0
942.0	385.0
901.0	414.0
862.0	445.0
827.0	477.0
794.0	509.0
764.0	542.0
737.0	575.0
712.0	609.0
690.0	642.0
669.0	675.0
651.0	707.0
634.0	739.0
619.0	771.0
605.0	802.0
593.0	833.0
582.0	863.0
572.0	892.0
563.0	922.0
554.0	950.0
548.0	979.0
542.0	1006.0
536.0	1034.0
529.0	1060.0
524.0	1087.0
521.0	1112.0
517.0	1138.0
513.0	1163.0
511.0	1188.0
507.0	1213.0
505.0	1238.0
503.0	1262.0
502.0	1286.0
501.0	1310.0
500.0	1334.0
499.0	1358.0
498.0	1382.0
498.0	1405.0
498.0	1428.0
498.0	1452.0
500.0	1475.0
501.0	1498.0
502.0	1521.0
504.0	1544.0
506.0	1566.0
508.0	1589.0
511.0	1611.0
513.0	1634.0
516.0	1656.0
519.0	1678.0
523.0	1701.0
526.0	1723.0
530.0	1744.0
534.0	1766.0
539.0	1787.0
544.0	1808.0
549.0	1829.0
554.0	1850.0
560.0	1869.0
566.0	1889.0
572.0	1909.0
579.0	1927.0
586.0	1946.0
593.0	1964.0
601.0	1981.0
609.0	1998.0
618.0	2014.0
627.0	2029.0
637.0	2043.0
647.0	2057.0
658.0	2069.0
669.0	2080.0
681.0	2091.0
694.0	2100.0
708.0	2108.0
723.0	2115.0
738.0	2121.0
754.0	2126.0
772.0	2129.0
790.0	2132.0
810.0	2133.0
830.0	2134.0
852.0	2133.0
874.0	2131.0
897.0	2129.0
922.0	2125.0
946.0	2122.0
972.0	2118.0
999.0	2112.0
1026.0	2106.0
1055.0	2100.0
1084.0	2093.0
1114.0	2085.0
1144.0	2077.0
1176.0	2068.0
1209.0	2059.0
